instId,instType,baseCcy,quoteCcy,settleCcy,ctVal,ctMult,ctValCcy,optType,stk,listTime,expTime,tickSz,lotSz,minSz,maxSz,maxLmtSz,maxMktSz,maxTwapSz,maxIcebergSz,maxTriggerSz,maxStopSz,last,lastSz,askPx,askSz,bidPx,bidSz,open24h,high24h,low24h,volCcy24h,vol24h,sodUtc0,sodUtc8,ts,minOrderValueUSD
TRUMP-EUR,SPOT,TRUMP,EUR,,,,,,,1737542700000,,0.001,0.0001,0.1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,7.564,0.1004,7.551,34.0681,7.544,34.0997,7.681,7.681,7.384,7145.973905,952.331,7.384,7.465,1755694244811,0.76
TRX-EUR,SPOT,TRX,EUR,,,,,,,1700539860000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.30124,129.553551,0.30187,587.123478,0.30145,42.671642,0.30123,0.3025,0.29741,15309.36899009924,51012.182175,0.29966,0.29913,1755694232609,3.01
UNI-EUR,SPOT,UNI,EUR,,,,,,,1700539860000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,8.79,0.141109,8.784,1.465728,8.778,1.465524,8.932,9.002,8.53,6382.427801752,732.258783,8.563,8.751,1755694245314,0.88
USDT-EUR,SPOT,USDT,EUR,,,,,,,1700049040000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.8576,47.7772,0.8576,261.3994,0.8575,51969.2471,0.8569,0.8606,0.856,2944323.00368468,3429300.981,0.8591,0.8578,1755694244517,0.86
USDC-EUR,SPOT,USDC,EUR,,,,,,,1700539860000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.8574,34.742113,0.8575,14993.602492,0.8573,300,0.8567,0.8603,0.8566,1401376.8762458757,1631542.377216,0.8593,0.8575,1755694236814,0.86
WIF-EUR,SPOT,WIF,EUR,,,,,,,1715074200000,,0.0001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.7184,24.397,0.7187,119.311,0.7175,119.511,0.7377,0.7433,0.6985,11681.5417246,16278,0.7116,0.7147,1755694245720,0.72
WOO-EUR,SPOT,WOO,EUR,,,,,,,1710988200000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.06321,134.79073,0.06321,1356.58007,0.06301,1360.88599,0.06495,0.06568,0.06096,2457.57962344748,39110.174804,0.06177,0.0635,1755694243710,0.63
XLM-EUR,SPOT,XLM,EUR,,,,,,,1710386400000,,0.00001,0.001,10,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.34025,103.092,0.34094,314.429,0.34082,62.921,0.3484,0.35163,0.33499,43477.27519025,127451.666,0.33604,0.34164,1755694245113,3.40
XTZ-EUR,SPOT,XTZ,EUR,,,,,,,1710391500000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.6813,72.052,0.6863,124.9445,0.6845,125.273,0.6904,0.6924,0.6717,729.09578488,1076.5028,0.6813,0.6768,1755694244030,0.68
YGG-EUR,SPOT,YGG,EUR,,,,,,,1715076000000,,0.0001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.1281,102.021857,0.1314,652.583152,0.131,654.575773,0.1324,0.1324,0.128,576.1467639272,4483.138131,0.1281,0.128,1755694241118,1.28
BTC-TRY,SPOT,BTC,TRY,,,,,,,1705633200000,,1,0.000000001,0.0001,,999999999,1000000,999999999.0000000000000000,999999999.0000000000000000,999999999.0000000000000000,1000000,4657332,0.000638938,4659658,0.00288,4657332,0.002241062,4723048,4733801,4620252,13572387.832543662,2.915115558,4632409,4657987,1755694245819,465.73
ETH-TRY,SPOT,ETH,TRY,,,,,,,1705635000000,,1,0.00000001,0.001,,9999999999,1000000,9999999999.0000000000000000,9999999999.0000000000000000,9999999999.0000000000000000,1000000,172162,0.08985405,172233,0.02376,172147,0.02376,175585,177189,166500,15258977.71024646,89.09766871,167428,171428,1755694245315,172.16
SOL-TRY,SPOT,SOL,TRY,,,,,,,1733798700000,,0.1,0.0000001,0.001,,99999999999,1000000,99999999999.0000000000000000,99999999999.0000000000000000,99999999999.0000000000000000,1000000,7437.3,0.5370261,7450.5,0.0092258,7445.1,3.830878,7430.4,7495.9,7199.9,4579342.2963236,622.2873463,7231.8,7280.9,1755694245714,7.44
XRP-TRY,SPOT,XRP,TRY,,,,,,,1733799000000,,0.01,0.00001,0.1,,9999999999999,1000000,9999999999999.0000000000000000,9999999999999.0000000000000000,9999999999999.0000000000000000,1000000,118.71,1.26215,118.8,384.48368,118.66,40.60014,123.19,124.18,116.92,4135458.1768853,34757.63864,117.15,119.9,1755694244706,11.87
PI-TRY,SPOT,PI,TRY,,,,,,,1740061800000,,0.01,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,14.37,326.424,14.37,713.694,14.35,4122.12,14.56,14.61,14,26659530.86159,1860836.347,14.07,14.41,1755694245410,14.37
TRUMP-TRY,SPOT,TRUMP,TRY,,,,,,,1737455400000,,0.1,0.0000001,0.1,,99999999999,1000000,99999999999.0000000000000000,99999999999.0000000000000000,99999999999.0000000000000000,1000000,360,0.1752992,360.6,0.1752992,360,40.6093,367.2,368.9,351.6,390964.93212078,1088.7008966,353.4,356,1755694245224,36.00
USDT-TRY,SPOT,USDT,TRY,,,,,,,1698894300000,,0.01,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,40.92,2618.6708,40.92,399543.2252,40.91,373696.4308,40.91,40.98,40.82,274437920.598758,6705041.4495,40.95,40.92,1755694230806,40.92
BTC-USD,SPOT,BTC,USD,,,,,,,1733454000000,,0.1,0.00000001,0.0001,,9999999999,1000000,9999999999.0000000000000000,9999999999.0000000000000000,9999999999.0000000000000000,1000000,113762,0.20394466,113800.1,0.28967618,113800,0.03777469,115330.9,115916.9,112585.3,9046560.640032942,79.55655188,112860.4,113790.9,1755694245315,11.38
ETH-USD,SPOT,ETH,USD,,,,,,,1733455800000,,0.01,0.000001,0.001,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,4208.39,0.0072,4207.11,0.948767,4207.1,0.649,4292.26,4340.72,4063.45,33673872.20850833,8061.160163,4076.83,4191.84,1755694245226,4.21
SOL-USD,SPOT,SOL,USD,,,,,,,1733457600000,,0.01,0.000001,0.01,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,181.84,5.367824,181.98,0.685514,181.97,17.416,181.66,183.41,175.74,1620696.94670818,9048.103402,176.81,177.88,1755694244618,1.82
TON-USD,SPOT,TON,USD,,,,,,,1744093200000,,0.001,0.0001,0.1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,3.248,10.125,3.254,10.125,3.246,1198.8884,3.276,3.289,3.191,3183.8860405,980.749,3.234,3.2,1755694226511,0.32
DOGE-USD,SPOT,DOGE,USD,,,,,,,1736907600000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.21482,810,0.21493,18.614193,0.21492,9771.07761,0.21927,0.22225,0.20827,288452.6842250134,1356176.564741,0.20951,0.21434,1755694245807,2.15
XRP-USD,SPOT,XRP,USD,,,,,,,1733797800000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,2.8995,18.9,2.9004,13.793043,2.9003,1092.1,3.0089,3.038,2.849,1728129.090062985,596002.143276,2.8605,2.9282,1755694245808,2.90
API3-USD,SPOT,API3,USD,,,,,,,1742883000000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,1.3481,195.279605,1.3573,221.027038,1.3498,222.255148,1.5552,1.5804,1.2485,27696.7481193269,19795.77324,1.3514,1.3382,1755694245434,1.35
PI-USD,SPOT,PI,USD,,,,,,,1740108600000,,0.0001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.3511,85.639,0.3515,100,0.3505,855.919,0.356,0.3572,0.3418,23640.92078,67743.117,0.3448,0.3512,1755694243227,0.35
1INCH-USD,SPOT,1INCH,USD,,,,,,,1754460600000,,0.0001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.2489,901.593829,0.2486,941.018217,0.2482,1482.103085,0.2535,0.2535,0.246,1141.6793757901,4589.361051,0.2496,0.2496,1755694227743,2.49
A-USD,SPOT,A,USD,,,,,,,1748520000000,,0.0001,0.01,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.4928,594.57,0.4947,606.4,0.4927,608.88,0.4941,0.4998,0.4841,2413.064722,4930.42,0.4928,0.4849,1755694245610,4.93
AAVE-USD,SPOT,AAVE,USD,,,,,,,1736907900000,,0.01,0.000001,0.01,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,288.03,0.034721,288.06,0.034717,288.01,0.034717,286.5,288.03,276.34,4110.61431223,14.571392,278.25,279.62,1755694245433,2.88
ACA-USD,SPOT,ACA,USD,,,,,,,1742882400000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.03179,1641.433097,0.03169,9466.70874,0.03143,9545.02068,0.03286,0.03362,0.03179,5721.55807143287,175503.714955,0.03247,0.0328,1755694200015,0.32
ACE-USD,SPOT,ACE,USD,,,,,,,1742277600000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.53,2,0.5373,558.3472,0.5346,561.1671,0.55,0.55,0.52,29.3268575,55.3338,0.525,0.535,1755694244029,0.53
ACH-USD,SPOT,ACH,USD,,,,,,,1738923000000,,0.00001,0.01,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.0203,552.96,0.02051,14627.01,0.0204,14705.88,0.02036,0.02036,0.01992,66.9774816,3336.86,0.0203,0.02014,1755694243732,2.03
ADA-USD,SPOT,ADA,USD,,,,,,,1743487200000,,0.0001,0.0001,10,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.861,11.6168,0.8615,11.6098,0.8614,592.06,0.926,0.926,0.837,285719.1416413,334989.3872,0.8516,0.8673,1755694245712,8.61
AERGO-USD,SPOT,AERGO,USD,,,,,,,1742277900000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.10666,23.984439,0.10874,2758.874379,0.10829,2770.338904,0.10913,0.10913,0.10666,2800.38972473463,25742.008042,0.10666,0.10875,1755694228219,1.07
AEVO-USD,SPOT,AEVO,USD,,,,,,,1743487500000,,0.00001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.09569,889.6009,0.09509,3154.9058,0.0947,3167.8986,0.09569,0.09569,0.09569,0,0,0.09569,0.09569,1755694243708,0.10
AGLD-USD,SPOT,AGLD,USD,,,,,,,1743487800000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.6915,2.795589,0.6892,54.997992,0.6861,437.254044,0.6915,0.6915,0.6915,0,0,0.6915,0.6915,1755694245433,0.69
AIXBT-USD,SPOT,AIXBT,USD,,,,,,,1740032700000,,0.00001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.10832,5558.154,0.10888,2755.326,0.10848,2765.486,0.10985,0.10985,0.10779,2359.89775973,21812.318,0.10841,0.10793,1755694243708,0.11
ALGO-USD,SPOT,ALGO,USD,,,,,,,1743488100000,,0.0001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.2432,0.00001,0.2439,2135.11036,0.2435,2053.04961,0.2463,0.2463,0.2381,470.628396449,1942.391702,0.2381,0.2418,1755694243117,2.43
ALPHA-USD,SPOT,ALPHA,USD,,,,,,,1742882700000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.01452,1646.973232,0.01457,20590.253946,0.01446,20746.887966,0.01592,0.01592,0.01433,1180.46242803933,78054.833689,0.01433,0.01539,1755694245020,0.15
ANIME-USD,SPOT,ANIME,USD,,,,,,,1737689400000,,0.00001,0.01,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.01644,220.61,0.0165,78787.87,0.01643,18259.27,0.01703,0.01703,0.01614,100.8654864,6245.31,0.01644,0.01614,1755694243513,0.16
APE-USD,SPOT,APE,USD,,,,,,,1743488400000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.603,540.570806,0.5997,2501.648728,0.5979,3010.44926,0.5805,0.6038,0.5805,1370.147354153,2275.117064,0.6035,0.6035,1755694244910,0.60
APT-USD,SPOT,APT,USD,,,,,,,1743488700000,,0.001,0.0001,0.1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,4.36,14.6788,4.379,68.5087,4.366,68.7127,4.41,4.41,4.279,3662.0048949,840.6578,4.279,4.328,1755694243610,0.44
AR-USD,SPOT,AR,USD,,,,,,,1742278200000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,6.928,33.132785,6.86,145.772594,6.835,43.891733,6.972,6.972,6.643,4225.993933962,621.84388,6.8,6.8,1755694244216,0.69
ARB-USD,SPOT,ARB,USD,,,,,,,1736908200000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.4882,4.11,0.4879,6.1513,0.4875,20.5045,0.5044,0.5044,0.4723,4594.89209111,9427.5506,0.4811,0.4866,1755694243906,0.49
ARG-USD,SPOT,ARG,USD,,,,,,,1742278500000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,1.0161,72.3961,1.023,128.1387,1.0019,299.4309,1,1.0244,0.9709,780.88925341,780.457,1.0244,0.9832,1755694216019,1.02
ARKM-USD,SPOT,ARKM,USD,,,,,,,1743489000000,,0.0001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.5105,41.969,0.5099,588.35,0.5076,591.016,0.5253,0.5253,0.4973,29.3391793,57.521,0.4973,0.5085,1755694245021,0.51
ASP-USD,SPOT,ASP,USD,,,,,,,1753365600000,,0.0001,0.01,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.1373,850,0.1378,550,0.1371,2738.18,0.1401,0.1415,0.1318,17809.517035,130909.05,0.1327,0.1409,1755694226310,1.37
ASTR-USD,SPOT,ASTR,USD,,,,,,,1742883300000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.02378,1489.784595,0.02392,12541.80602,0.02381,12599.748005,0.0242,0.0242,0.02378,187.56779498144,7887.628048,0.02378,0.02378,1755694236111,0.24
ATH-USD,SPOT,ATH,USD,,,,,,,1737973500000,,0.00001,0.1,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.03272,3002.7,0.03282,7500,0.03268,9179.9,0.03302,0.03302,0.0315,2739.886146,86514.9,0.03176,0.0315,1755694238610,3.27
ATOM-USD,SPOT,ATOM,USD,,,,,,,1743489300000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,4.377,0.183605,4.377,114.243884,4.372,228.720958,4.418,4.418,4.275,69.059414164,15.84812,4.275,4.346,1755694245114,0.44
AUCTION-USD,SPOT,AUCTION,USD,,,,,,,1742883600000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,9.618,9.6707,9.659,31.059115,9.621,31.181789,10.096,10.096,9.578,643.521272246,66.982046,9.64,9.597,1755694229017,0.96
AVAX-USD,SPOT,AVAX,USD,,,,,,,1736908500000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,22.974,0.31,22.98,1.4175,22.967,0.435376,23.304,23.304,22.364,1870.724628264,82.90441,22.552,22.74,1755694245807,2.30
AXS-USD,SPOT,AXS,USD,,,,,,,1742883900000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,2.27,1.585432,2.28,438.596491,2.27,132.15859,2.409,2.409,2.27,529.26364784,233.155792,2.27,2.27,1755694244011,0.23
BABYDOGE-USD,SPOT,BABYDOGE,USD,,,,,,,1742279100000,,0.000000000001,1,1000000000,,9999999999999999,999999,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,999999,0.000000001225,9163675217,0.000000001231,243704305442,0.000000001225,244897959183,0.00000000125,0.00000000125,0.000000001198,395.608178065002,324611066987,0.000000001198,0.00000000122,1755694243319,1.23
BABY-USD,SPOT,BABY,USD,,,,,,,1744287300000,,0.00001,0.1,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.05128,211.7,0.05147,5828.6,0.05126,5852.5,0.05311,0.05311,0.05128,33.779286,658.2,0.05128,0.05134,1755694244828,5.13
BADGER-USD,SPOT,BADGER,USD,,,,,,,1742884200000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.959,45.1999,0.9661,310.52686,0.961,312.174817,1.0028,1.0111,0.959,796.4407618367,817.833379,0.9862,0.9938,1755694218310,0.96
BAL-USD,SPOT,BAL,USD,,,,,,,1742884500000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,1.2817,159.617424,1.2909,39.204084,1.2815,234.100663,1.3116,1.3157,1.255,1324.8153312787,1034.517286,1.255,1.2886,1755694245720,1.28
BANANA-USD,SPOT,BANANA,USD,,,,,,,1738921200000,,0.01,0.0001,0.1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,22.63,0.5062,22.38,58.0874,22.25,13.4831,23.01,23.01,22.63,11.455306,0.5062,22.63,22.63,1755694245714,2.26
BAND-USD,SPOT,BAND,USD,,,,,,,1742884800000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.7638,8.521132,0.7647,392.31071,0.761,394.218134,0.7578,0.8163,0.6877,10213.6390454566,13281.240054,0.6973,0.7169,1755694244910,0.76
BAT-USD,SPOT,BAT,USD,,,,,,,1742885100000,,0.0001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.1478,35.832136,0.1507,2310.071508,0.1499,2001.334222,0.1508,0.1535,0.1478,76.3428642088,498.678224,0.1478,0.1478,1755694243155,1.48
BCH-USD,SPOT,BCH,USD,,,,,,,1743489600000,,0.1,0.000001,0.01,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,551.9,0.086472,552.3,0.018111,552,0.018121,568.2,568.2,546,4054.5713815,7.34447,552.2,552,1755694243907,5.52
BERA-USD,SPOT,BERA,USD,,,,,,,1738899000000,,0.001,0.001,0.1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,2.151,118.692,2.157,139.082,2.146,139.794,2.27,2.286,2.13,5609.057462,2557.064,2.14,2.175,1755694243812,0.22
BICO-USD,SPOT,BICO,USD,,,,,,,1742885400000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.10647,1562.466521,0.1062,2824.858757,0.10564,2839.833396,0.10961,0.10961,0.10403,1016.21270789018,9701.006008,0.10403,0.10403,1755694243711,1.06
BIGTIME-USD,SPOT,BIGTIME,USD,,,,,,,1744265100000,,0.00001,0.01,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.05584,4128.79,0.0542,5535.05,0.05399,5556.58,0.05584,0.05584,0.05584,0,0,0.05584,0.05584,1755694230925,0.56
BIO-USD,SPOT,BIO,USD,,,,,,,1740033000000,,0.00001,0.001,10,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.16357,1540.075,0.16558,1811.813,0.16472,6166.436,0.13837,0.16497,0.12198,27287.61265168,199955.464,0.12451,0.13333,1755694245414,1.64
BLUR-USD,SPOT,BLUR,USD,,,,,,,1743489900000,,0.00001,0.0001,10,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.0779,2707.9573,0.07738,3876.9707,0.07709,3891.5553,0.0779,0.0779,0.0779,0,0,0.0779,0.0779,1755694243612,0.78
BNB-USD,SPOT,BNB,USD,,,,,,,1742279400000,,0.1,0.000001,0.001,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,830,0.005006,833.3,0.007201,833.1,0.012001,843.3,844.4,821.9,2203.4947045,2.648931,823,832.2,1755694245114,0.83
BNT-USD,SPOT,BNT,USD,,,,,,,1741848600000,,0.0001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.8134,211.884227,0.7702,389.509218,0.7659,391.696043,0.8134,0.8134,0.8134,0,0,0.8134,0.8134,1755694245433,8.13
BOME-USD,SPOT,BOME,USD,,,,,,,1737973200000,,0.000001,1,1000,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.001735,26294,0.001772,169300,0.001764,170068,0.0018,0.0018,0.001735,70.38896,40217,0.001735,0.001735,1755694243530,1.74
BONK-USD,SPOT,BONK,USD,,,,,,,1743490200000,,0.000000001,1,100000,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.000021482,305672,0.000021673,13842107,0.000021604,13886317,0.000022205,0.000022205,0.000021482,1365.359053818,62990146,0.00002168,0.000021773,1755694244709,2.15
